"project_id.x","deployment_id","image_id","filename","location","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","number_of_objects","age","sex","animal_recognizable","individual_id","individual_animal_notes","behavior","highlighted","markings","cv_confidence","license","project_id.y","placename","longitude","latitude","start_date","end_date","bait_type","bait_description","feature_type","feature_type_methodology","camera_id","camera_name","quiet_period","camera_functioning","sensor_height","height_other","sensor_orientation","orientation_other","plot_treatment","plot_treatment_description","detection_distance","subproject_name","subproject_design","event_name","event_description","event_type","recorded_by","DateTimeOriginal","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days"
2004409,"S01_T20_2023","ed7417ff-3467-4d2f-b202-fb9ecdfd7cde","site_01__trap_20__2023-07-26__09-51-26(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/ed7417ff-3467-4d2f-b202-fb9ecdfd7cde.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 09:51:26",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 09:51:26,2700,45,0.8,0
2004409,"S01_T20_2023","501770e1-f94b-4b28-a8c1-d822d919158e","site_01__trap_20__2023-07-26__12-13-12(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/501770e1-f94b-4b28-a8c1-d822d919158e.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 12:13:12",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 12:13:12,8506,142,2.4,0.1
2004409,"S01_T20_2023","70fbcf44-1b40-4c4e-b2d5-be9cae717011","site_01__trap_20__2023-07-26__12-21-02(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/70fbcf44-1b40-4c4e-b2d5-be9cae717011.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 12:21:02",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 12:21:02,470,8,0.1,0
2004409,"S01_T20_2023","e5628ccf-e8b9-4159-b205-9cd60d285957","site_01__trap_20__2023-07-26__13-06-33(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/e5628ccf-e8b9-4159-b205-9cd60d285957.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 13:06:33",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 13:06:33,2731,46,0.8,0
2004409,"S01_T20_2023","ef4a04ed-222b-402e-8dd9-560c4732f9ba","site_01__trap_20__2023-07-26__13-14-33(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/ef4a04ed-222b-402e-8dd9-560c4732f9ba.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 13:14:33",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 13:14:33,480,8,0.1,0
2004409,"S01_T20_2023","37ceac8d-24ce-40a5-8d1d-2d740a33463b","site_01__trap_20__2023-07-26__14-19-51(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/37ceac8d-24ce-40a5-8d1d-2d740a33463b.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 14:19:51",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 14:19:51,3918,65,1.1,0
2004409,"S01_T20_2023","74c588b0-3473-4e0a-9810-a9999049454f","site_01__trap_20__2023-07-26__14-33-24(5).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/74c588b0-3473-4e0a-9810-a9999049454f.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 14:33:24",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 14:33:24,813,14,0.2,0
2004409,"S01_T20_2023","670a1ad2-8176-4f31-9766-9e81bcddcb14","site_01__trap_20__2023-07-26__18-01-17(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/670a1ad2-8176-4f31-9766-9e81bcddcb14.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 18:01:17",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 18:01:17,12473,208,3.5,0.1
2004409,"S01_T20_2023","340f73fc-596b-4516-94ae-3f01a9b8d95b","site_01__trap_20__2023-07-26__18-54-59(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/340f73fc-596b-4516-94ae-3f01a9b8d95b.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 18:54:59",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 18:54:59,3222,54,0.9,0
2004409,"S01_T20_2023","9f72ba30-4e51-45a3-b7bf-4e942eeacd59","site_01__trap_20__2023-07-26__23-48-30(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/9f72ba30-4e51-45a3-b7bf-4e942eeacd59.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-26 23:48:30",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 23:48:30,17611,294,4.9,0.2
2004409,"S01_T20_2023","3f0e5968-4f87-4909-9f9b-bcc758c53f2a","site_01__trap_20__2023-07-27__01-20-19(13).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/3f0e5968-4f87-4909-9f9b-bcc758c53f2a.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-27 01:20:19",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 01:20:19,5509,92,1.5,0.1
2004409,"S01_T20_2023","fe1301d1-d36e-4722-8dd3-4ba2ee168fa5","site_01__trap_20__2023-07-27__01-34-23(2).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/fe1301d1-d36e-4722-8dd3-4ba2ee168fa5.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-27 01:34:23",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 01:34:23,844,14,0.2,0
2004409,"S01_T20_2023","750ea4a5-8f0d-4657-b641-0973cca1e101","site_01__trap_20__2023-07-27__01-39-41(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/750ea4a5-8f0d-4657-b641-0973cca1e101.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-27 01:39:41",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 01:39:41,318,5,0.1,0
2004409,"S01_T20_2023","334cf8df-9f81-48c6-8aa5-9fd821d7d474","site_01__trap_20__2023-07-27__01-50-01(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/334cf8df-9f81-48c6-8aa5-9fd821d7d474.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-27 01:50:01",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 01:50:01,620,10,0.2,0
2004409,"S01_T20_2023","5149e61c-9fae-44fc-840a-16ed84e8d387","site_01__trap_20__2023-07-27__06-12-36(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/5149e61c-9fae-44fc-840a-16ed84e8d387.JPG",0,"Thomas Stevens","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2023-07-27 06:12:36",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 06:12:36,15755,263,4.4,0.2
2004409,"S01_T20_2023","7776ce87-bf24-47e5-80fa-e931afffc647","site_01__trap_20__2023-07-26__09-01-28(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/7776ce87-bf24-47e5-80fa-e931afffc647.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-26 09:01:28",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 09:01:28,0,0,0,0
2004409,"S01_T20_2023","0335975c-0be7-4bd7-a094-9200e2441820","site_01__trap_20__2023-07-26__20-01-08(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/0335975c-0be7-4bd7-a094-9200e2441820.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-26 20:01:08",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 20:01:08,39580,660,11,0.5
2004409,"S01_T20_2023","70a75294-47ac-4b72-8a65-735e0b6c1b66","site_01__trap_20__2023-07-26__20-49-49(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/70a75294-47ac-4b72-8a65-735e0b6c1b66.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-26 20:49:49",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 20:49:49,2921,49,0.8,0
2004409,"S01_T20_2023","5c04aeca-d875-4fe9-8bc7-e73b42d138ea","site_01__trap_20__2023-07-26__20-54-57(7).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/5c04aeca-d875-4fe9-8bc7-e73b42d138ea.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-26 20:54:57",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 20:54:57,308,5,0.1,0
2004409,"S01_T20_2023","7ff0b635-c752-4cf6-bc1f-cd2b10420e33","site_01__trap_20__2023-07-26__23-14-22(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/7ff0b635-c752-4cf6-bc1f-cd2b10420e33.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-26 23:14:22",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-26 23:14:22,8365,139,2.3,0.1
2004409,"S01_T20_2023","4ca00e52-e92b-4355-a1d2-f98769dd9aaf","site_01__trap_20__2023-07-27__00-34-16(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/4ca00e52-e92b-4355-a1d2-f98769dd9aaf.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 00:34:16",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 00:34:16,4794,80,1.3,0.1
2004409,"S01_T20_2023","8ac8f79b-59a3-44d7-a4f5-1b10d62e1a9d","site_01__trap_20__2023-07-27__00-42-09(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/8ac8f79b-59a3-44d7-a4f5-1b10d62e1a9d.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 00:42:09",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 00:42:09,473,8,0.1,0
2004409,"S01_T20_2023","f3ef9336-1183-449c-bbec-8475b21ef1ff","site_01__trap_20__2023-07-27__01-17-52(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/f3ef9336-1183-449c-bbec-8475b21ef1ff.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 01:17:52",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 01:17:52,2143,36,0.6,0
2004409,"S01_T20_2023","24a33b55-f3f8-425a-88a6-87eac8023d28","site_01__trap_20__2023-07-27__01-23-16(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/24a33b55-f3f8-425a-88a6-87eac8023d28.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 01:23:16",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 01:23:16,324,5,0.1,0
2004409,"S01_T20_2023","6cdbb081-51b7-45e1-95bb-4600850bd94b","site_01__trap_20__2023-07-27__02-02-38(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/6cdbb081-51b7-45e1-95bb-4600850bd94b.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 02:02:38",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 02:02:38,2362,39,0.7,0
2004409,"S01_T20_2023","4ed7441f-0be9-49d7-9367-e9c950b6d25c","site_01__trap_20__2023-07-27__02-21-12(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/4ed7441f-0be9-49d7-9367-e9c950b6d25c.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 02:21:12",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 02:21:12,1114,19,0.3,0
2004409,"S01_T20_2023","7ed9ccbf-bb54-478b-8875-4ef26aa18e69","site_01__trap_20__2023-07-27__02-40-09(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/7ed9ccbf-bb54-478b-8875-4ef26aa18e69.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 02:40:09",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 02:40:09,1137,19,0.3,0
2004409,"S01_T20_2023","7636dd86-7ace-457d-be2f-5e3660579380","site_01__trap_20__2023-07-27__02-55-51(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/7636dd86-7ace-457d-be2f-5e3660579380.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 02:55:51",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 02:55:51,942,16,0.3,0
2004409,"S01_T20_2023","fb8cb5aa-6d91-491d-b5d7-bd5f6eacce26","site_01__trap_20__2023-07-27__03-19-13(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/fb8cb5aa-6d91-491d-b5d7-bd5f6eacce26.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 03:19:13",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 03:19:13,1402,23,0.4,0
2004409,"S01_T20_2023","c9e7e6d1-464f-46b1-b9b1-fa0da47ffa75","site_01__trap_20__2023-07-27__04-02-43(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/c9e7e6d1-464f-46b1-b9b1-fa0da47ffa75.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 04:02:43",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 04:02:43,2610,44,0.7,0
2004409,"S01_T20_2023","68f15b53-100e-4962-a430-04babf8cf97a","site_01__trap_20__2023-07-27__04-16-09(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244933/prod/directUpload/68f15b53-100e-4962-a430-04babf8cf97a.JPG",0,"Thomas Stevens","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2023-07-27 04:16:09",1,NA,NA,NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC",2004409,"S01_T20",151.7339883,-32.23798667,"2023-07-24 00:00:00","2023-07-27 00:00:00","Other","Universal mammal bait","None",NA,2085466,"S01_T20",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,2023-07-27 04:16:09,806,13,0.2,0
