project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004409,S01_T04_2023,c7844f3e-7816-448c-ade7-3006afccf5d3,site_01__trap_04__2023-07-24__17-08-23(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/c7844f3e-7816-448c-ade7-3006afccf5d3.JPG,0,Sylvia Griffin,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:08:23,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T04_2023,9aaaa085-f23d-48f5-a281-f29667b93d55,site_01__trap_04__2023-07-27__04-50-20(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/9aaaa085-f23d-48f5-a281-f29667b93d55.JPG,0,Sylvia Griffin,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-27 04:50:20,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T04_2023,1ac3b1d2-14c0-4449-afea-db966b5fd303,site_01__trap_04__2023-07-27__04-50-21(3).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/1ac3b1d2-14c0-4449-afea-db966b5fd303.JPG,0,Sylvia Griffin,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-27 04:50:21,2,,,,,,,false,,,CC-BY-NC
2004409,S01_T04_2023,55853538-23f4-495f-8e2c-a5b09a43ace8,site_01__trap_04__2023-07-27__04-50-51(18).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/55853538-23f4-495f-8e2c-a5b09a43ace8.JPG,0,Sylvia Griffin,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-27 04:50:51,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T04_2023,af00712e-0fa2-46bd-9e85-e3f9759c6a37,site_01__trap_04__2023-07-27__04-50-48(15).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/af00712e-0fa2-46bd-9e85-e3f9759c6a37.JPG,0,Sylvia Griffin,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-27 04:50:48,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T04_2023,1ed9dca6-ea84-4196-8589-7dbd89a3d613,site_01__trap_04__2023-07-27__04-50-46(13).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/1ed9dca6-ea84-4196-8589-7dbd89a3d613.JPG,0,Sylvia Griffin,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-27 04:50:46,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T04_2023,4c5525fc-8dff-4fa7-9d64-a5b558427173,site_01__trap_04__2023-07-27__04-50-53(19).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/4c5525fc-8dff-4fa7-9d64-a5b558427173.JPG,0,Sylvia Griffin,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-27 04:50:53,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T06_2023,c02a7f24-0b0b-4bac-a28b-2a53f2639b0b,site_03__trap_06__2023-07-24__19-06-43(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244947/prod/directUpload/c02a7f24-0b0b-4bac-a28b-2a53f2639b0b.JPG,0,Niamh Ryan,00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5,Mammalia,Rodentia,Muridae,Rattus,,Rattus Species,,2023-07-24 19:06:43,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T12_2023,17bf0728-0489-467b-baee-ebc52ac63d09,site_03__trap_12__2023-07-24__16-08-33(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244950/prod/directUpload/17bf0728-0489-467b-baee-ebc52ac63d09.JPG,0,Phillip You,2f833b9c-3f9e-431f-b6e7-1d6dca01a0b6,Aves,Passeriformes,Turdidae,Zoothera,lunulata,Bassian Thrush,,2023-07-24 16:08:33,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T06_2023,e6cb0910-43bd-4962-bfc3-09effbe4f265,site_03__trap_06__2023-07-24__19-07-01(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244947/prod/directUpload/e6cb0910-43bd-4962-bfc3-09effbe4f265.JPG,0,Niamh Ryan,00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5,Mammalia,Rodentia,Muridae,Rattus,,Rattus Species,,2023-07-24 19:07:01,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T06_2023,68946d60-ca80-4d67-a84d-995957495171,site_03__trap_06__2023-07-24__19-07-02(3).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244947/prod/directUpload/68946d60-ca80-4d67-a84d-995957495171.JPG,0,Niamh Ryan,00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5,Mammalia,Rodentia,Muridae,Rattus,,Rattus Species,,2023-07-24 19:07:02,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T12_2023,5d424dd4-c038-4952-9ee1-e1ebca8fe0af,site_03__trap_12__2023-07-24__16-08-36(3).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244950/prod/directUpload/5d424dd4-c038-4952-9ee1-e1ebca8fe0af.JPG,0,Phillip You,2f833b9c-3f9e-431f-b6e7-1d6dca01a0b6,Aves,Passeriformes,Turdidae,Zoothera,lunulata,Bassian Thrush,,2023-07-24 16:08:36,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T12_2023,e9acb0a8-0420-4fcd-93c0-67aa67efef71,site_03__trap_12__2023-07-24__16-08-42(4).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244950/prod/directUpload/e9acb0a8-0420-4fcd-93c0-67aa67efef71.JPG,0,Phillip You,2f833b9c-3f9e-431f-b6e7-1d6dca01a0b6,Aves,Passeriformes,Turdidae,Zoothera,lunulata,Bassian Thrush,,2023-07-24 16:08:42,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T12_2023,b03c3042-f332-44cd-ad8f-e7c3ec780817,site_03__trap_12__2023-07-24__16-08-44(6).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244950/prod/directUpload/b03c3042-f332-44cd-ad8f-e7c3ec780817.JPG,0,Phillip You,2f833b9c-3f9e-431f-b6e7-1d6dca01a0b6,Aves,Passeriformes,Turdidae,Zoothera,lunulata,Bassian Thrush,,2023-07-24 16:08:44,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T04_2023,f54743af-9534-44b6-a87d-49c0fab6923c,site_01__trap_04__2023-07-27__07-18-03(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/f54743af-9534-44b6-a87d-49c0fab6923c.JPG,0,Sylvia Griffin,3450b781-acf9-4bdf-af8f-c555034e0271,Aves,Passeriformes,Acanthizidae,Sericornis,citreogularis,Yellow-throated Scrubwren,,2023-07-27 07:18:03,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T04_2023,08fb1fba-b5da-4ff3-ae8e-ba9aa0c88093,site_01__trap_04__2023-07-27__07-18-04(3).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244925/prod/directUpload/08fb1fba-b5da-4ff3-ae8e-ba9aa0c88093.JPG,0,Sylvia Griffin,3450b781-acf9-4bdf-af8f-c555034e0271,Aves,Passeriformes,Acanthizidae,Sericornis,citreogularis,Yellow-throated Scrubwren,,2023-07-27 07:18:04,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T08_2023,37c5edb9-f248-47f0-a7c2-2f72cdcffb25,site_01__trap_08__2023-07-26__05-14-38(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244927/prod/directUpload/37c5edb9-f248-47f0-a7c2-2f72cdcffb25.JPG,0,Rhiannon Humphrey,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-26 05:14:38,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,0deec6d0-b0c6-4e94-9604-a3e188309536,site_03__trap_18__2023-07-24__17-42-24(3).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/0deec6d0-b0c6-4e94-9604-a3e188309536.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:42:24,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T08_2023,8b14aaa4-ad84-42ab-b686-92d65bd01d12,site_01__trap_08__2023-07-26__05-16-51(7).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244927/prod/directUpload/8b14aaa4-ad84-42ab-b686-92d65bd01d12.JPG,0,Rhiannon Humphrey,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-26 05:16:51,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T06_2023,45f9eb10-b90f-431d-8d0e-e06b0e1266d8,site_03__trap_06__2023-07-24__20-46-21(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244947/prod/directUpload/45f9eb10-b90f-431d-8d0e-e06b0e1266d8.JPG,0,Niamh Ryan,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 20:46:21,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,5f124fe6-0e3e-47a5-b73e-4c31afc531a1,site_03__trap_18__2023-07-24__17-42-35(9).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/5f124fe6-0e3e-47a5-b73e-4c31afc531a1.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:42:35,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,c6066e46-2963-4a0a-8b5d-27375df40f2c,site_03__trap_18__2023-07-24__17-42-51(14).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/c6066e46-2963-4a0a-8b5d-27375df40f2c.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:42:51,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,a31a5929-f87e-49e5-bd09-d8c9ea239a57,site_03__trap_18__2023-07-24__17-42-53(16).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/a31a5929-f87e-49e5-bd09-d8c9ea239a57.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:42:53,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,36819301-63ba-473a-8171-9f120244faa0,site_03__trap_18__2023-07-24__17-43-00(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/36819301-63ba-473a-8171-9f120244faa0.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:43:00,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,f7f40e3a-0b76-4a89-9768-809c7486ef7c,site_03__trap_18__2023-07-24__17-43-11(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/f7f40e3a-0b76-4a89-9768-809c7486ef7c.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:43:11,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,6b075d01-de81-4ea2-9981-d1f54df3b82a,site_03__trap_18__2023-07-24__17-43-22(6).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/6b075d01-de81-4ea2-9981-d1f54df3b82a.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:43:22,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,d4892ccc-3fd5-4492-aa78-06b61423cc28,site_03__trap_18__2023-07-24__17-43-53(9).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/d4892ccc-3fd5-4492-aa78-06b61423cc28.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:43:53,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,558db586-ed9c-43e2-90f3-fc6877c13e2b,site_03__trap_18__2023-07-24__17-43-54(10).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/558db586-ed9c-43e2-90f3-fc6877c13e2b.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:43:54,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,9df5a1e3-5dc3-430d-9254-3ed01d5a13fa,site_03__trap_18__2023-07-24__17-43-59(13).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/9df5a1e3-5dc3-430d-9254-3ed01d5a13fa.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:43:59,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,637cd66a-802b-41e3-ae36-4ddc2bfb3c0c,site_03__trap_18__2023-07-24__17-44-00(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/637cd66a-802b-41e3-ae36-4ddc2bfb3c0c.JPG,0,Reilly Seet,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 17:44:00,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T02_2023,b7a4e988-5766-42ee-898a-82174b66f595,site_01__trap_02__2023-07-26__22-55-20(4).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244924/prod/directUpload/b7a4e988-5766-42ee-898a-82174b66f595.JPG,0,Gloria Chan,00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5,Mammalia,Rodentia,Muridae,Rattus,,Rattus Species,,2023-07-26 22:55:20,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T02_2023,2526effe-8586-4469-a27e-dc24e7ae5ce4,site_01__trap_02__2023-07-26__22-55-22(6).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244924/prod/directUpload/2526effe-8586-4469-a27e-dc24e7ae5ce4.JPG,0,Gloria Chan,00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5,Mammalia,Rodentia,Muridae,Rattus,,Rattus Species,,2023-07-26 22:55:22,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T06_2023,73ce7b5e-9c01-4fe5-997e-dbea2805eb31,site_03__trap_06__2023-07-24__21-06-59(3).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244947/prod/directUpload/73ce7b5e-9c01-4fe5-997e-dbea2805eb31.JPG,0,Niamh Ryan,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 21:06:59,1,,,,,,,false,,,CC-BY-NC
2004409,S02_T02_2023,7a056ba6-f181-41bf-bb2b-aa71f723370e,site_02__trap_02__2023-07-25__18-49-51(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244936/prod/directUpload/7a056ba6-f181-41bf-bb2b-aa71f723370e.JPG,0,Yida Jiang,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 18:49:51,1,,,,,,,false,,,CC-BY-NC
2004409,S02_T22_2023,be6645dd-66cf-4f1f-b173-4e89aae230cb,site_02__trap_22__2023-07-25__17-15-40(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244943/prod/directUpload/be6645dd-66cf-4f1f-b173-4e89aae230cb.JPG,0,Songyu Chai,6ccf0c56-72ce-49c5-84bd-3aca403c1b26,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,stuartii,Brown Antechinus,,2023-07-25 17:15:40,1,,,,,,,false,,,CC-BY-NC
2004409,S02_T22_2023,47ca0de9-3b53-4ea3-8cd6-1d3a39932b90,site_02__trap_22__2023-07-25__17-15-44(4).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244943/prod/directUpload/47ca0de9-3b53-4ea3-8cd6-1d3a39932b90.JPG,0,Songyu Chai,6ccf0c56-72ce-49c5-84bd-3aca403c1b26,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,stuartii,Brown Antechinus,,2023-07-25 17:15:44,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T06_2023,19dff045-2cc8-46a7-9d4d-e0d7712796d9,site_03__trap_06__2023-07-27__02-49-08(3).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244947/prod/directUpload/19dff045-2cc8-46a7-9d4d-e0d7712796d9.JPG,0,Niamh Ryan,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-27 02:49:08,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T04_2023,4e7a8f94-17da-45bf-be62-8c3e30b2a049,site_03__trap_04__2023-07-25__17-22-41(3).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244946/prod/directUpload/4e7a8f94-17da-45bf-be62-8c3e30b2a049.JPG,0,Thomas Stevens,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 17:22:41,1,,,,,,,false,,,CC-BY-NC
2004409,S02_T16_2023,79285388-f35e-44fe-97db-964f2c7cf117,site_02__trap_16__2023-07-24__20-47-20(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244941/prod/directUpload/79285388-f35e-44fe-97db-964f2c7cf117.JPG,0,Sayle Johnston,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-24 20:47:20,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T06_2023,933c4fb6-9d6f-4aa0-96dc-eb251d8df27b,site_03__trap_06__2023-07-24__21-58-42(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244947/prod/directUpload/933c4fb6-9d6f-4aa0-96dc-eb251d8df27b.JPG,0,Niamh Ryan,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-24 21:58:42,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T04_2023,3c7197a3-c529-4b76-a40f-a3c445f3497b,site_03__trap_04__2023-07-25__17-40-10(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244946/prod/directUpload/3c7197a3-c529-4b76-a40f-a3c445f3497b.JPG,0,Thomas Stevens,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-25 17:40:10,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T04_2023,3ead0022-5432-4da4-ae8c-63738356362c,site_03__trap_04__2023-07-25__17-40-11(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244946/prod/directUpload/3ead0022-5432-4da4-ae8c-63738356362c.JPG,0,Thomas Stevens,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-25 17:40:11,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T04_2023,11f8bcfc-73f0-40dc-8aa3-86fafa2e0b04,site_03__trap_04__2023-07-25__17-40-22(9).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244946/prod/directUpload/11f8bcfc-73f0-40dc-8aa3-86fafa2e0b04.JPG,0,Thomas Stevens,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-25 17:40:22,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T04_2023,74d35c86-7bd5-4b10-898a-7913c6a7168b,site_03__trap_04__2023-07-25__17-40-20(7).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244946/prod/directUpload/74d35c86-7bd5-4b10-898a-7913c6a7168b.JPG,0,Thomas Stevens,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-25 17:40:20,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T04_2023,efda3ba9-82ee-464b-a197-cdd7ad8acfe4,site_03__trap_04__2023-07-25__17-40-21(8).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244946/prod/directUpload/efda3ba9-82ee-464b-a197-cdd7ad8acfe4.JPG,0,Thomas Stevens,f97e5485-9bda-4eeb-83a3-d65ba57f410c,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush Rat,,2023-07-25 17:40:21,1,,,,,,,false,,,CC-BY-NC
2004409,S02_T02_2023,18f18d60-413d-4f78-be2f-176add4e8603,site_02__trap_02__2023-07-25__19-38-46(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244936/prod/directUpload/18f18d60-413d-4f78-be2f-176add4e8603.JPG,0,Yida Jiang,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 19:38:46,2,,,,,,,false,,,CC-BY-NC
2004409,S02_T16_2023,a214f721-8138-4c95-8fd7-7e198524a6d5,site_05__trap_16__2023-07-25__09-33-13(4).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244941/prod/directUpload/a214f721-8138-4c95-8fd7-7e198524a6d5.JPG,0,Sayle Johnston,3450b781-acf9-4bdf-af8f-c555034e0271,Aves,Passeriformes,Acanthizidae,Sericornis,citreogularis,Yellow-throated Scrubwren,,2023-07-25 09:33:13,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T02_2023,df60d445-2b1a-4827-b78b-55d6c0b09372,site_01__trap_02__2023-07-27__03-05-05(4).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244924/prod/directUpload/df60d445-2b1a-4827-b78b-55d6c0b09372.JPG,0,Gloria Chan,00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5,Mammalia,Rodentia,Muridae,Rattus,,Rattus Species,,2023-07-27 03:05:05,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T04_2023,1c36b510-bd54-4603-bafb-555f6129bb6f,site_03__trap_04__2023-07-25__17-40-18(6).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244946/prod/directUpload/1c36b510-bd54-4603-bafb-555f6129bb6f.JPG,0,Thomas Stevens,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 17:40:18,1,,,,,,,false,,,CC-BY-NC
2004409,S01_T08_2023,48b81d6b-00ef-4ca6-99bb-c4cd26836cf3,site_01__trap_08__2023-07-26__13-02-27(5).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244927/prod/directUpload/48b81d6b-00ef-4ca6-99bb-c4cd26836cf3.JPG,0,Rhiannon Humphrey,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-26 13:02:27,1,,,,,,,false,,,CC-BY-NC
2004409,S02_T02_2023,afc2a059-fa01-4d93-b1e9-0176bf90e856,site_02__trap_02__2023-07-25__19-38-55(4).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244936/prod/directUpload/afc2a059-fa01-4d93-b1e9-0176bf90e856.JPG,0,Yida Jiang,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 19:38:55,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,e3765426-d9ba-4c66-bbb1-bda31c4dc6cf,site_03__trap_18__2023-07-25__17-12-49(19).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/e3765426-d9ba-4c66-bbb1-bda31c4dc6cf.JPG,0,Reilly Seet,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 17:12:49,1,,,,,,,false,,,CC-BY-NC
2004409,S02_T02_2023,62577940-de1e-4169-b2ae-c8d2d233ffc7,site_02__trap_02__2023-07-25__19-39-16(1).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244936/prod/directUpload/62577940-de1e-4169-b2ae-c8d2d233ffc7.JPG,0,Yida Jiang,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 19:39:16,1,,,,,,,false,,,CC-BY-NC
2004409,S02_T02_2023,06033ba8-2725-410e-8276-673ba611d767,site_02__trap_02__2023-07-25__19-39-17(2).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244936/prod/directUpload/06033ba8-2725-410e-8276-673ba611d767.JPG,0,Yida Jiang,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 19:39:17,1,,,,,,,false,,,CC-BY-NC
2004409,S03_T18_2023,e661b7f8-a612-4de3-9009-4259bbd60fed,site_03__trap_18__2023-07-25__17-13-20(6).JPG,gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2244953/prod/directUpload/e661b7f8-a612-4de3-9009-4259bbd60fed.JPG,0,Reilly Seet,6e975946-43db-40cf-a4bb-2977319097a1,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,,Antechinus Species,,2023-07-25 17:13:20,1,,,,,,,false,,,CC-BY-NC
